"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.343930065631866,0.290714383125305,0.37711763381958,0.326913595199585,0.200989171862602,0.262388050556183,0.405641883611679,0.341536402702332,0.211596965789795,0.257136285305023,0.25567352771759,0.143708556890488,0.187275171279907,0.289196521043777,0.323690265417099,0.255172908306122,0.335981160402298,0.331801414489746,0
"3",0,0.345061749219894,0.467167258262634,0.404776334762573,0.216922804713249,0.222693726420403,0.358282148838043,0.35112202167511,0.289928674697876,0.354861974716187,0.337890982627869,0.157941147685051,0.138378635048866,0.257601678371429,0.345432311296463,0.308127969503403,0.403119415044785,0.416571170091629,0.255943834781647,0
"4",0,0.444242656230927,0.455363392829895,0.314516931772232,0.297496408224106,0.361323326826096,0.291681289672852,0.237857595086098,0.365683913230896,0.418557822704315,0.270367354154587,0.234072208404541,0.26197350025177,0.297374218702316,0.277628868818283,0.426252663135529,0.501729011535645,0.372495353221893,0.192446246743202,0
"5",0,0.36257803440094,0.255492925643921,0.319994002580643,0.444552600383759,0.361580520868301,0.25636288523674,0.327053964138031,0.355463624000549,0.241948291659355,0.251059144735336,0.365125060081482,0.37329363822937,0.263541996479034,0.397711098194122,0.46938356757164,0.370894193649292,0.262805312871933,0.334065198898315,0
"6",0,0.198040425777435,0.25191205739975,0.38301220536232,0.373272001743317,0.330506086349487,0.380018442869186,0.366601347923279,0.191656082868576,0.162451714277267,0.340066373348236,0.417986214160919,0.354274362325668,0.396539837121964,0.45145708322525,0.308141976594925,0.229685455560684,0.334674328565598,0.412055253982544,0
"7",0,0.237072452902794,0.311381608247757,0.257308065891266,0.243552818894386,0.396344602108002,0.446149110794067,0.302769929170609,0.222757950425148,0.298031389713287,0.323382377624512,0.290252238512039,0.406881421804428,0.508502125740051,0.357166469097137,0.205628409981728,0.318961441516876,0.321693748235703,0.254407823085785,0
"8",0,0.348038554191589,0.24787811934948,0.211798548698425,0.319124668836594,0.379412770271301,0.288405150175095,0.305191934108734,0.347904145717621,0.322170227766037,0.230564951896667,0.335527807474136,0.440597832202911,0.362201124429703,0.268414914608002,0.299832701683044,0.303664416074753,0.183022245764732,0.210810139775276,0
"9",0,0.290731936693192,0.237111434340477,0.33951061964035,0.318177342414856,0.172939762473106,0.19881808757782,0.349818766117096,0.380830526351929,0.279588639736176,0.332206577062607,0.360792875289917,0.242063105106354,0.174335360527039,0.26553663611412,0.331208676099777,0.206263616681099,0.238862827420235,0.275342047214508,0
"10",0,0.214654684066772,0.378057539463043,0.390018224716187,0.20236037671566,0.154845908284187,0.257171452045441,0.299185812473297,0.260836660861969,0.355778604745865,0.411370098590851,0.235483974218369,0.133395195007324,0.158762559294701,0.241018757224083,0.186259180307388,0.253675431013107,0.32689505815506,0.22883266210556,0
"11",0,0.33379328250885,0.373330950737,0.254278481006622,0.226065218448639,0.292345404624939,0.251740038394928,0.167407512664795,0.291479378938675,0.389117002487183,0.275433301925659,0.205661222338676,0.17693367600441,0.169754326343536,0.0872524902224541,0.229303494095802,0.336994916200638,0.290732979774475,0.12931664288044,0
"12",0,0.302655100822449,0.177935868501663,0.204057857394218,0.348467826843262,0.329915940761566,0.242365375161171,0.246634289622307,0.29389876127243,0.182642936706543,0.138728454709053,0.207832723855972,0.241880714893341,0.165223643183708,0.18748813867569,0.302037537097931,0.226582273840904,0.119053743779659,0.184480264782906,0
"13",0,0.171805992722511,0.205038711428642,0.285814583301544,0.2994504570961,0.252170294523239,0.312394112348557,0.339184671640396,0.167388662695885,0.0853351429104805,0.115709200501442,0.21180659532547,0.190783306956291,0.205868020653725,0.298099666833878,0.213265761733055,0.11320748180151,0.202541097998619,0.281182527542114,0
"14",0,0.220315277576447,0.292910367250443,0.221949502825737,0.148014470934868,0.270353049039841,0.384028106927872,0.278957188129425,0.217372789978981,0.13312591612339,0.131748914718628,0.0773814767599106,0.174379616975784,0.350102722644806,0.309049487113953,0.140247821807861,0.229152292013168,0.248705312609673,0.1752048432827,0
"15",0,0.3554348051548,0.284466594457626,0.156554728746414,0.235468879342079,0.295302718877792,0.208788871765137,0.24686598777771,0.268998473882675,0.212465420365334,0.113054491579533,0.183446779847145,0.301923632621765,0.307025462388992,0.215270519256592,0.250108897686005,0.298251509666443,0.177063524723053,0.175301164388657,0
